Time,Alpha_L1,Alpha_L2,Alpha_R1,Alpha_R2,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_R1,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_Obj_1,X_R1,X_R2,Yaw,YawO_1,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_Obj_1,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_Obj_1,Z_R1,Z_R2
5.05, -1.087622882786, -0.7876684365876, -0.9566361345672, -0.8382694628167, 3.478326000451, 0.2627233181163, 0, 258.9518737751, -15.0351328099, 232.5018107108, -27.17604781659, 1191.316974155, 469.3616106742, 1385.853025474, 805.2680998446, 3867.785195336, 2059.326665503, 5176.010783741, 3334.852639655, 6, 0, -0.1980668223092, 0.04360422969617, -0, -0, -0, -0, -0, 1.831060670179, 0, 0, 0, 0, 0, 1.831061200615, 1.438381098339, 1.318515865499, 1.558578236169, 1.089183788705, 82.7835999423, 82.28422209983, 82.83322938089, 82.28362907539, 167.8587816357, 0.8447211578919, 0.7115890327497, 14.27924304969, 1, 120.2480047655, 120, 120.2485669117, 167.8589961734, 164.9501610144, 167.8585398826, 164.94945156, 167.8587816357, 167.859101482, 164.9501809193, 184.5599714845, 167.8586323473, 164.9494733908, -0.0916786192608, 0, 0.7521941568425, 0.1518870803374, 0.6189793957438, 0.2046365266512, 0.6375811279192, 0.6411566519201, -1.036499634737, -1.034384166221, -0.1980668223092, 0.6295600723072, 0.6336480139537, 0, -1.045058283797, -1.040496498126, -0, -0, 5.551115123126e-17, 5.551115123126e-17, -0.006630204860914, 0.3194672694841, 0.3262295451095, 0, 0.3145701053907, 0.3214984206453
5.075, -0.9976020363851, -0.7638286929283, -0.8727464980608, -0.8137587926017, 3.570037069432, 0.2466364173917, 0, 251.5672982492, -15.86702792812, 227.6455884129, -26.04501821401, 1113.059826817, 462.7947640365, 1267.163091616, 773.3576113677, 3910.671863436, 2095.114727744, 5134.875074653, 3299.082960206, 6, 0, -0.2022188022155, 0.04158248983377, -0, -0, -0, -0, -0, 1.75799316595, 0, 0, 0, 0, 0, 1.757993629076, 1.379487297352, 1.265168922453, 1.498289716545, 1.045667872664, 83.19300975363, 82.69236857456, 83.24346971977, 82.69297166149, 168.6938194153, 0.7764041772566, 0.6494873564892, 12.91446597928, 1, 120.2447498421, 120, 120.2452692244, 168.6928448577, 165.7838899435, 168.6947908215, 165.7856687209, 168.6938194153, 168.6929484877, 165.7839188612, 185.394551252, 168.6948835195, 165.7856976107, -0.00342418808848, 0, 0.7721868617989, 0.2300577070291, 0.6451910842104, 0.2819581976689, 0.6335025518406, 0.6326449117745, -1.04061777139, -1.042891575389, -0.2022188022155, 0.6258137373997, 0.6254430028836, 0, -1.048849405566, -1.048762132406, -0, 5.551115123126e-17, -0, -5.551115123126e-17, -0.006418140671084, 0.3193153676925, 0.326102889877, 0, 0.3147323764379, 0.3216364169667
5.1, -0.9115881376437, -0.7429181943806, -0.7925620363592, -0.7924016425919, 3.577511409703, 0.2310729824462, 0, 245.2687936996, -16.76419693598, 223.6808273236, -24.88411218368, 1036.46210679, 457.7957622527, 1147.981417187, 745.98222998, 3952.856494827, 2129.985724656, 5093.916225632, 3264.079360273, 6, 0, -0.2048364079488, 0.03937377070441, -0, -0, -0, -0, -0, 1.68487558369, 0, 0, 0, 0, 0, 1.684875981644, 1.32089065349, 1.212259124774, 1.43848805614, 1.00185575888, 83.60235547253, 83.10049217197, 83.65370001915, 83.10232009739, 169.5288408662, 0.7016391557181, 0.5806560259135, 11.42842485067, 1, 120.24116472, 120, 120.2416384177, 169.5266662276, 166.6175909989, 169.5310336464, 166.6218970223, 169.5288408662, 169.5267673079, 166.617628241, 186.2290684242, 169.5311255496, 166.6219324369, 0.086078966746, 0, 0.78698265518, 0.3093368534943, 0.6659240115455, 0.360607051527, 0.6309584410831, 0.6256044147044, -1.043196224848, -1.049926031844, -0.2048364079488, 0.6235998201813, 0.6187064438611, 0, -1.051103181613, -1.055552886188, 5.551115123126e-17, -0, -0, -0, -0.006208344176513, 0.3191657012857, 0.3259793149523, 0, 0.3148935805623, 0.3217714024823
5.125, -0.8299779288995, -0.7224133318349, -0.7163949767765, -0.771640656757, 3.497185976777, 0.21604171915, 0, 239.9095125215, -17.70118815819, 220.6310435204, -23.75831510963, 960.5859284983, 452.8276113456, 1033.589361214, 720.5847126047, 3993.808576621, 2163.776120174, 5053.484145145, 3230.067567895, 6, 0, -0.2060525312823, 0.03700049173547, -0, -0, -0, -0, -0, 1.611946680009, 0, 0, 0, 0, 0, 1.611947016215, 1.262662873357, 1.159883480589, 1.379267178385, 0.9578767992063, 84.01166909777, 83.50860728959, 84.06390824639, 83.51165817299, 170.3638421606, 0.623070570692, 0.5076544342791, 9.869590998117, 1, 120.2373992506, 120, 120.2378234831, 170.3604842951, 167.45129216, 170.367235808, 167.4581009203, 170.3638421606, 170.3605821101, 167.4513367922, 187.0635398665, 170.3673260417, 167.4581421038, 0.1746613745148, 0, 0.7970562265222, 0.3876077185442, 0.6815679384769, 0.4384284624426, 0.6298149627939, 0.6200115300734, -1.044368496932, -1.055511012545, -0.2060525312823, 0.6227840564294, 0.6134141513765, 0, -1.051953604538, -1.060892956187, -5.551115123126e-17, -0, -0, -0, -0.006000672339139, 0.3190202463218, 0.3258594267379, 0, 0.315052407794, 0.3219025187633
5.15, -0.7536990103851, -0.7002584996487, -0.6450918771235, -0.7493909042936, 3.332418546717, 0.2013430893579, 0, 234.9274186447, -18.60811778773, 218.1905128043, -22.69073016504, 883.0301688545, 446.5756407203, 927.0168936955, 695.0332262726, 4033.418863881, 2196.626453569, 5013.968421018, 3197.125979358, 6, 0, -0.2059968592514, 0.03448116108101, -0, -0, -0, -0, -0, 1.539459217851, 0, 0, 0, 0, 0, 1.539459496695, 1.204831040236, 1.108135104021, 1.320692159941, 0.913854430049, 84.42096601434, 83.91672916511, 84.4740820123, 83.92096997188, 171.1988206229, 0.5440773628309, 0.4337756317481, 8.286133093639, 1, 120.2335039339, 120, 120.2338756462, 171.1943230512, 168.2850217285, 171.203366962, 168.2942455795, 171.1988206229, 171.1944171126, 168.2850726194, 187.8979700182, 171.203454887, 168.2942915968, 0.260163088486, 0, 0.8036263533215, 0.4627734446365, 0.6932559255987, 0.5132892079204, 0.6299412260401, 0.6158454362903, -1.044265354393, -1.059667497841, -0.2059968592514, 0.6232354151947, 0.6095447949122, 0, -1.051531774703, -1.064804022702, -5.551115123126e-17, -0, -0, -0, -0.005795167396817, 0.3188794142824, 0.3257426996375, 0, 0.315207405725, 0.3220294597462
5.175, -0.682560606253, -0.6748855566994, -0.5784557208093, -0.7240577197787, 3.09309345916, 0.1871197306934, 0, 230.267291034, -19.41496364753, 216.1699651573, -21.73944060201, 809.2234784841, 437.9777083211, 828.0547154259, 667.3818694495, 4071.761698429, 2228.794777277, 4975.567988372, 3165.046390321, 6, 0, -0.2047943534193, 0.03184067248665, -0, -0, -0, -0, -0, 1.467612454497, 0, 0, 0, 0, 0, 1.467612681168, 1.147436345607, 1.05706771984, 1.262821625143, 0.8698572318089, 84.83026044015, 84.32487250075, 84.88420878182, 84.33024064296, 172.033774119, 0.4669259829909, 0.3612635711196, 6.723071046166, 1, 120.2295077575, 120, 120.2298257941, 172.028206473, 169.1188056845, 172.0393984942, 169.1302984888, 172.033774119, 172.0282963851, 169.1188615649, 188.7323610349, 172.0394835727, 169.1303482763, 0.3405819144043, 0, 0.8069565538066, 0.5328892884722, 0.7012290866032, 0.5832166380769, 0.6312119434976, 0.6130823023027, -1.043012848694, -1.062419888509, -0.2047943534193, 0.6248284044144, 0.6070742646082, 0, -1.049964065091, -1.067310896684, -0, -0, -0, -0, -0.00559218841071, 0.3187429307501, 0.3256281755267, 0, 0.3153578351873, 0.3221529954408
5.2, -0.6169508714047, -0.6452825579406, -0.5168783240499, -0.6945983836187, 2.793795395202, 0.173329575168, 0, 225.8965834518, -20.08205236018, 214.4275502333, -20.92261644692, 739.9082068359, 426.2275004944, 737.1591243895, 636.7076074529, 4108.724029851, 2260.363346725, 4938.474831017, 3133.617992927, 6, 0, -0.2025613877756, 0.0291118673366, -0, -0, -0, -0, -0, 1.396602796225, 0, 0, 0, 0, 0, 1.396602976537, 1.090508570522, 1.006750644267, 1.205678842951, 0.8259874874739, 85.23956353448, 84.7330501617, 85.29427808231, 84.73945742293, 172.8687008321, 0.3943909165986, 0.2928861510364, 5.219094096305, 1, 120.2254282408, 120, 120.2256934292, 172.8621536501, 169.9526653536, 172.8753074702, 169.9662317052, 172.8687008321, 172.8622391895, 169.9527248874, 189.5667138083, 172.8753893539, 169.9662841349, 0.4142313170306, 0, 0.808133930669, 0.5963185394082, 0.7065680348572, 0.6465508930493, 0.6335102694666, 0.6116911152576, -1.04072868086, -1.063799908581, -0.2025613877756, 0.627446024101, 0.6059711656582, 0, -1.047368306153, -1.068445900092, -0, -0, -5.551115123126e-17, -0, -0.005392311383327, 0.3186112224187, 0.3255155514511, 0, 0.3155029881826, 0.3222739040621
5.225, -0.5550656059226, -0.6109699450082, -0.4585816057343, -0.6604981947433, 2.450285395602, 0.159735806569, 0, 221.8030765376, -20.6020274536, 212.8830672108, -20.24482820854, 674.0519759167, 410.8264810582, 652.8931495736, 602.5756867685, 4144.289244893, 2291.351094426, 4902.819504467, 3102.700815146, 6, 0, -0.1994050247345, 0.0263306075276, -0, -0, -0, -0, -0, 1.326595086558, 0, 0, 0, 0, 0, 1.326595226665, 1.034186368145, 0.9572442760157, 1.149388706385, 0.7823550687784, 85.64888552448, 85.1412723624, 85.70428029827, 85.14861013747, 173.7035991638, 0.3265870910507, 0.2287811775734, 3.805165178968, 1, 120.221277533, 120, 120.2214924143, 173.6961821018, 170.7866164713, 173.7110737444, 170.8020229472, 173.7035991638, 173.6962629731, 170.7866783225, 190.4010286657, 173.7111520088, 170.8020768862, 0.4798114394658, 0, 0.8059721907347, 0.6518026571845, 0.708109304225, 0.702010046555, 0.6367294681496, 0.6116307468349, -1.037520648452, -1.063849450515, -0.1994050247345, 0.630980783765, 0.6061940344522, 0, -1.043852995236, -1.068251560227, -0, -0, -0, -0, -0.005196181622213, 0.318484345865, 0.3254047627362, 0, 0.3156423749973, 0.3223927007475
5.25, -0.4963740313999, -0.5719084677657, -0.4030628423107, -0.6216887204336, 2.077075345169, 0.1461054768811, 0, 218.0510598267, -20.98929394196, 211.5586206727, -19.69272243074, 610.7439548679, 391.6117793171, 573.0886108868, 564.8483047061, 4178.779515445, 2321.995210396, 4868.38968679, 3072.000472673, 6, 0, -0.1954251059675, 0.02352939509427, -0, -0, -0, -0, -0, 1.257641830783, 0, 0, 0, 0, 0, 1.257641936848, 0.9784674956806, 0.9085294257171, 1.093931130751, 0.7389924061758, 86.05823348442, 85.54954649984, 86.11420891008, 85.55769129596, 174.5384677433, 0.2642974319488, 0.16975656895, 2.504747723516, 1, 120.2170691709, 120, 120.2172372327, 174.5303030834, 171.6206694561, 174.546683775, 171.6376556769, 174.5384677433, 174.5303790321, 171.620732339, 191.2353062479, 174.5467580446, 171.6377100329, 0.536402614934, 0, 0.8003336078956, 0.6984508808521, 0.7057401538765, 0.7486826894907, 0.6407698283779, 0.61284817656, -1.033489494808, -1.062622295211, -0.1954251059675, 0.6353330249319, 0.6076899809959, 0, -1.039518801862, -1.066781862802, -0, 5.551115123126e-17, -0, -0, -0.005004422734812, 0.3183611100142, 0.3252949385567, 0, 0.3157768028496, 0.3225104842662
5.275, -0.4408864989412, -0.528350716158, -0.3503711983514, -0.5784040737546, 1.686642775132, 0.1323342858543, 0, 214.6621659289, -21.26665617876, 210.4601173113, -19.24664372737, 549.9741419774, 368.6669508499, 495.9982935026, 523.6886201289, 4212.747288373, 2352.745498983, 4834.615843255, 3041.071008071, 6, 0, -0.1907167981456, 0.02073232675261, -0, -0, -0, -0, -0, 1.189647857272, 0, 0, 0, 0, 0, 1.189647935166, 0.9232164602061, 0.8604873299153, 1.039141944034, 0.6958289626043, 86.46761213369, 85.9578773965, 86.52406009652, 85.96669586389, 175.3733054964, 0.2083698584532, 0.1166962291476, 1.334742287468, 1, 120.2128198316, 120, 120.2129449152, 175.3645231018, 172.4548302288, 175.3821293259, 172.4731186537, 175.3733054964, 175.3645939417, 172.4548929399, 192.0695478457, 175.3821993066, 172.4731724039, 0.5834230521672, 0, 0.7914836284157, 0.7356900075466, 0.6997620284099, 0.7859817326136, 0.6455363667259, 0.6152781362765, -1.02873120054, -1.060184419371, -0.1907167981456, 0.6404085663823, 0.6103944424124, 0, -1.034460858306, -1.064102412405, 5.551115123126e-17, -0, 5.551115123126e-17, -0, -0.004817551282612, 0.3182394763126, 0.3251844226914, 0, 0.3159084255239, 0.3226289265422
5.3, -0.3884853878466, -0.4807335284188, -0.3004334211246, -0.5310683170814, 1.291606821905, 0.118542707191, 0, 211.5991189562, -21.43346860713, 209.5053070843, -18.90840896854, 490.9331092067, 342.1995804582, 423.629496803, 479.47633119, 4246.73374489, 2384.031724111, 4800.859163345, 3009.524803263, 6, 0, -0.1853710833727, 0.01795452080003, -0, -0, -0, -0, -0, 1.122428528778, 0, 0, 0, 0, 0, 1.122428583895, 0.8682415976342, 0.8129552807385, 0.9847944180911, 0.6527445307502, 86.87702401614, 86.36626759538, 86.93383191381, 86.37562099959, 176.2081116318, 0.1593373418878, 0.07018023988123, 0.3060782521967, 1, 120.2085383279, 120, 120.2086244673, 176.1988448465, 173.2891007447, 176.2174065501, 173.3084056207, 176.2081116318, 176.198910449, 173.2891621881, 192.9037539189, 176.2174720176, 173.3084578347, 0.6205999352439, 0, 0.7796819137706, 0.7632358233667, 0.6904817125102, 0.8136160719582, 0.6509383607846, 0.6188440393087, -1.02333720538, -1.056613023379, -0.1853710833727, 0.6461177898096, 0.6142317800516, 0, -1.028769405508, -1.060289748534, 5.551115123126e-17, -0, 5.551115123126e-17, 5.551115123126e-17, -0.004635945505851, 0.3181174498008, 0.3250716346977, 0, 0.3160396577958, 0.3227494838788
5.325, -0.3390708972297, -0.4296708469817, -0.2531886908787, -0.4802861207162, 0.9030986357319, 0.104743004482, 0, 208.8323865708, -21.50438373984, 208.6378021929, -18.66301445671, 433.2294420834, 312.4271660461, 355.7408679966, 432.8037425406, 4280.983226303, 2415.944508561, 4766.834104959, 2977.327596865, 6, 0, -0.179473391025, 0.01520523177099, -0, -0, -0, -0, -0, 1.055827578666, 0, 0, 0, 0, 0, 1.05582761585, 0.8134021256118, 0.7658260368502, 0.9307163568894, 0.6096727808352, 87.28646950761, 86.77471738963, 87.34352409669, 86.78446600326, 177.0428855243, 0.1174358390681, 0.03048981559097, -0.5762420318036, 1, 120.2042229983, 120, 120.2042743762, 177.033267168, 174.123479097, 177.0525157746, 174.1435152181, 177.0428855243, 177.0333274608, 174.1235383111, 193.7379236321, 177.0525765721, 174.1435650826, 0.6479614222277, 0, 0.765192172293, 0.781093214574, 0.6782081727569, 0.8315879096567, 0.6568906874122, 0.6234596247971, -1.01739330532, -1.05199480864, -0.179473391025, 0.6523763686036, 0.6191163440948, 0, -1.022529309027, -1.05543019505, -0, -0, -0, -0, -0.004459872335453, 0.3179941347297, 0.3249562520063, 0, 0.31617158695, 0.3228722889453
5.35, -0.2924216389547, -0.3760318457446, -0.2084485351931, -0.4269074378298, 0.5326640247499, 0.09099533485849, 0, 206.3727593713, -21.47062436709, 207.8315536291, -18.52097968205, 378.1719185981, 278.3365348971, 292.1223417246, 384.4561284139, 4315.37138529, 2448.365207241, 4732.620282869, 2944.715332731, 6, 0, -0.1731034342739, 0.01249328996951, -0, -0, -0, -0, -0, 0.9897690028573, 0, 0, 0, 0, 0, 0.9897690263891, 0.7586550793423, 0.7190250976814, 0.8768361369348, 0.5666276174771, 87.69594702033, 87.18322496513, 87.75313794569, 87.19323211373, 177.8776266052, 0.08257964752621, -0.002420330169036, -1.312702454749, 1, 120.1998655872, 120, 120.1998867726, 177.8677853645, 174.9579598173, 177.887461037, 174.9784506582, 177.8776266052, 177.8678403312, 174.9580159938, 194.5720553236, 177.8875170704, 174.9784974986, 0.6658132271295, 0, 0.7482340104549, 0.7895491545663, 0.6632014099412, 0.8401786261728, 0.6633140142518, 0.6290298102466, -1.010979388668, -1.046424723018, -0.1731034342739, 0.6591052012679, 0.6249534666661, 0, -1.015820055602, -1.04961876289, -0, -0, -0, -5.551115123126e-17, -0.004289575899436, 0.3178700006746, 0.3248387284217, 0, 0.3163039258863, 0.3229964606375
5.375, -0.2483613770297, -0.3209116699064, -0.1660579754205, -0.3720251349895, 0.1910719759225, 0.07736535811644, 0, 204.2308542931, -21.3441424202, 207.0779517298, -18.47452779823, 325.5966342439, 241.9017783604, 232.6216173959, 333.7148228576, 4349.54473249, 2480.974759075, 4698.581169868, 2912.044164692, 6, 0, -0.1663344447109, 0.009830255789766, -0, -0, -0, -0, -0, 0.9242760928354, 0, 0, 0, 0, 0, 0.9242761064403, 0.7040595387989, 0.67264560187, 0.8231918974534, 0.5236544668508, 88.10545301903, 87.59178633703, 88.16267610812, 87.60192254341, 178.7123342986, 0.05443612656671, -0.0288513414632, -1.909469256371, 1, 120.195455676, 120, 120.195451272, 178.7023909146, 175.7925337109, 178.722250226, 175.8132198514, 178.7123342986, 178.7024405991, 175.7925862202, 195.4061469752, 178.722301468, 175.8132631447, 0.6747459160023, 0, 0.7290649495199, 0.7891860754196, 0.6457503959336, 0.8399632253364, 0.6701353357995, 0.6354519053528, -1.004168690807, -1.04000597839, -0.1663344447109, 0.6662309381366, 0.63163991489, 0, -1.008715070527, -1.042958902867, -0, -0, -0, -0, -0.004125308513495, 0.3177463643058, 0.32472025296, 0, 0.3164353182248, 0.3231206679018
5.4, -0.2058244040818, -0.2654738262753, -0.1249606014746, -0.3167935579927, -0.1140302647544, 0.06395920891489, 0, 202.4056557935, -21.15736800036, 206.4227283928, -18.4916183696, 274.7265624904, 203.8791932831, 176.2276369491, 283.1440202198, 4383.164266593, 2513.314064198, 4665.141157468, 2879.649603143, 6, 0, -0.1592339233829, 0.007229374093202, -0, -0, -0, -0, -0, 0.8594381541742, 0, 0, 0, 0, 0, 0.859438161016, 0.6497859864431, 0.6267974271055, 0.7699454426184, 0.4809300946012, 88.51498301042, 88.00039558756, 88.57214159831, 88.01054225935, 179.547008045, 0.03145885945201, -0.05033202413336, -2.377504778409, 1, 120.1909839468, 120, 120.1909588322, 179.5370734971, 176.6271885096, 179.5568932032, 176.6478346672, 179.547008045, 179.5371179445, 176.627236904, 196.2401967717, 179.5569396206, 176.6478740551, 0.675588262553, 0, 0.7069669436254, 0.7808305337784, 0.6251545997225, 0.8317657032149, 0.6772875225179, 0.6426164135862, -0.9970283207013, -1.032847518222, -0.1592339233829, 0.6736854932482, 0.6390655541696, 0, -1.00128233918, -1.035560543006, -0, -5.551115123126e-17, -0, -0, -0.003967313380239, 0.3176244825434, 0.3246025378187, 0, 0.3165641718167, 0.3232436512153
5.425, -0.1652121653086, -0.2107402209868, -0.08556782560529, -0.2622232423121, -0.3797391367318, 0.05082416361664, 0, 200.8937650652, -20.94764683779, 205.8903917048, -18.54156605645, 225.1749426597, 165.0339036455, 122.1113637845, 233.8463311874, 4416.024790228, 2545.063862038, 4632.600339097, 2847.907522145, 6, 0, -0.1518654949946, 0.004704044633221, -0, -0, -0, -0, -0, 0.7953746722913, 0, 0, 0, 0, 0, 0.7953746749721, 0.5959623367097, 0.5815949637163, 0.717220045799, 0.4386159038703, 88.92453050731, 88.40904554439, 88.98153848459, 88.41909732717, 180.3816473734, 0.01325856751509, -0.06724087634524, -2.730396806684, 1, 120.1864456781, 120, 120.1864042611, 180.3718194067, 177.461910437, 180.3914031707, 177.4823091935, 180.3816473734, 180.3718587468, 177.4619544408, 197.0742035208, 180.3914448235, 177.4823444713, 0.6692952719598, 0, 0.6825055455661, 0.7654473784118, 0.6019903017365, 0.8165385973167, 0.6847068396987, 0.6504110737275, -0.9896217673781, -1.025061044887, -0.1518654949946, 0.6814044238217, 0.6471174713659, 0, -0.9935860259905, -1.027536287631, -0, -0, -0, -0, -0.003815773064204, 0.3175051191378, 0.3244867751545, 0, 0.3166893641458, 0.3233640040339
5.45, -0.1271772318252, -0.1576204794657, -0.04854157516936, -0.2092184916529, -0.6050701528314, 0.03812402198818, 0, 199.6923504047, -20.73037574471, 205.3770836325, -18.61221867756, 177.6635080866, 126.1127386342, 70.39180817306, 186.5996306031, 4447.926226791, 2575.992075484, 4601.175875779, 2817.09928579, 6, 0, -0.1442900325101, 0.002265149715855, -0, -0, -0, -0, -0, 0.7322259717505, 0, 0, 0, 0, 0, 0.7322259723227, 0.5427187096328, 0.5371568366556, 0.6651415409295, 0.3968651633827, 89.33408819854, 88.81772852195, 89.39087114494, 88.82759425513, 181.216251951, -0.0003077630001545, -0.07971178116422, -2.982760075035, 1, 120.1818369855, 120, 120.1817830988, 181.2066140501, 178.2966853134, 181.2257944059, 178.3166584945, 181.216251951, 181.2066484998, 178.2967248051, 197.9081662703, 181.2258314526, 178.3166895947, 0.6568671195808, 0, 0.6565378877994, 0.7440537720823, 0.577123724308, 0.7952868856935, 0.6923322057481, 0.6587239410444, -0.9820097695834, -1.016757914926, -0.1442900325101, 0.6893259319085, 0.6556830532751, 0, -0.9856875679455, -1.018998357387, -0, -0, -0, -0, -0.003670747413316, 0.3173890212503, 0.3243738335664, 0, 0.3168100843617, 0.3234806753936
5.475, -0.09192094479017, -0.1068901422278, -0.01409036560666, -0.1585510922071, -0.7904548347717, 0.02598183491718, 0, 198.7839403118, -20.5177149816, 204.6526018817, -18.69127718417, 132.5818761989, 87.81915367695, 21.11789640915, 142.0334039691, 4478.616829505, 2605.839203392, 4571.074545102, 2787.474500474, 6, 0, -0.1365653713946, -7.812776167918e-05, -0, -0, -0, -0, -0, 0.6701623616951, 0, 0, 0, 0, 0, 0.6701623616957, 0.4902324164107, 0.4936201487199, 0.6138849838226, 0.3558429931895, 89.74364869383, 89.22643668801, 89.80014573083, 89.23603967288, 182.0508215319, -0.009825940328011, -0.08832479080889, -3.14954496791, 1, 120.1771474824, 120, 120.1770845205, 182.0414434, 179.1314989795, 182.0600807938, 179.1508979085, 182.0508215319, 182.0414732251, 179.1315339721, 198.7420832708, 182.0601134486, 179.1509248826, 0.6393110865151, 0, 0.629485503451, 0.7176782366248, 0.5509821054962, 0.7690283354601, 0.7001056513606, 0.6674456631817, -0.9742499057439, -1.008046886335, -0.1365653713946, 0.6973910719731, 0.6646521767018, 0, -0.9776455186982, -1.010056446494, 5.551115123126e-17, -0, -0, -0, -0.003532159971214, 0.3172771292007, 0.3242646850142, 0, 0.3169255598502, 0.3235927348431
5.5, -0.05946337089082, -0.05918183791335, 0.01776272556523, -0.1108494989322, -0.9375071408536, 0.01454138724067, 0, 198.1447040922, -20.32545818948, 203.7743726545, -18.77241073062, 89.89502342116, 50.80729285297, -24.7286080997, 100.6293766819, 4507.816331088, 2634.306980838, 4542.530215549, 2759.278824286, 6, 0, -0.1287461131966, -0.002317407715634, -0, -0, -0, -0, -0, 0.6093875302628, 0, 0, 0, 0, 0, 0.6093875307613, 0.4387149455933, 0.4511428715047, 0.5636627479812, 0.3157320293445, 90.15320476636, 89.63516234375, 90.20937332602, 89.6444400642, 182.885355866, -0.01602211436747, -0.09380500054745, -3.245412617798, 1, 120.1723624518, 120, 120.1722933914, 182.87629399, 179.96633764, 182.8942756284, 179.985042381, 182.885355866, 182.8763194899, 179.966368259, 199.5759521704, 182.8943041433, 179.9850653801, 0.61760717083, 0, 0.601602402622, 0.6873265093793, 0.5238204594821, 0.7387583560816, 0.7079724340596, 0.6764714384705, -0.9663964605948, -0.999032189055, -0.1287461131966, 0.7055439395845, 0.6739191531906, 0, -0.9695153477367, -1.0008158242, -0, 5.551115123126e-17, -0, -0, -0.003399824092975, 0.3171704917357, 0.3241604473093, 0, 0.3170349181764, 0.3236992686532
5.525, -0.02973852789045, -0.0150001794939, 0.04708381809146, -0.06661433479591, -1.048159176624, 0.003944811199912, 0, 197.7237865171, -20.28004830211, 203.2088130834, -18.86275434481, 49.37191749188, 15.69225268598, -65.8191740516, 62.74022040017, 4535.217646748, 2661.071998596, 4515.840747022, 2732.785610472, 6, 0, -0.1208830234808, -0.004446409289247, -0, -0, -0, -0, -0, 0.5501464414991, 0, 0, 0, 0, 0, 0.5501464431558, 0.3884104552445, 0.4099096521379, 0.5147237764166, 0.2767390864686, 90.56275034415, 90.04389839327, 90.61856799629, 90.05280162881, 183.7198547248, -0.01960034001898, -0.09685881719163, -3.284425693179, 1, 120.1674867134, 120, 120.1674139181, 183.7111529773, 180.8011880904, 183.7283915746, 180.8191061646, 183.7198547248, 183.7111744777, 180.8012145525, 200.4097733245, 183.728416232, 180.8191254198, 0.5926896779724, 0, 0.573119108465, 0.6539641274971, 0.4958669163561, 0.7054323909841, 0.7158816089255, 0.685702556164, -0.9584999058207, -0.9898120093928, -0.1208830234808, 0.7137322511436, 0.6833842372032, 0, -0.9613489159852, -0.9913758561154, -0, 5.551115123126e-17, -0, -0, -0.003273451452071, 0.3170702604093, 0.3240623333519, 0, 0.3171370501746, 0.323799261777
5.55, -0.002118545082759, 0.02519605891021, 0.07450046629874, -0.02629728180607, -1.124481359608, -0.005855834451796, 0, 197.4318777568, -19.70453833822, 203.0436456575, -18.99857501803, 10.7043443572, -17.87751265797, -102.5144134547, 28.65999419344, 4560.490692842, 2685.854888426, 4491.330653851, 2708.293572982, 6, 0, -0.1130224437419, -0.006463147096836, -0, -0, -0, -0, -0, 0.4927160727117, 0, 0, 0, 0, 0, 0.4927160758466, 0.3396154880466, 0.3700946945883, 0.467372178061, 0.2390887968284, 90.97228254497, 90.45263993161, 91.02773983442, 90.46113040532, 184.5543180227, -0.02177957911734, -0.09870809119257, -3.280017538573, 1, 120.1625476853, 120, 120.1624728735, 184.5460090312, 181.6360379119, 184.5624400059, 181.6531028409, 184.5543180227, 184.5460268603, 181.6360605022, 201.2435503662, 184.562461088, 181.6531186445, 0.5654435688422, 0, 0.5437019949, 0.6185135998364, 0.4667849249154, 0.6699619712682, 0.7237867964571, 0.6950469863463, -0.9506062522408, -0.9804777073183, -0.1130224437419, 0.7219080028944, 0.6929544277546, 0, -0.9531939331403, -0.9818291857481, -0, -0, -0, -0, -0.003152640611822, 0.316977675228, 0.323971394678, 0, 0.3172307490279, 0.3238916069864
